latitude,longitude
42.30005308,-71.04822214
42.28768807,-71.09386923
42.34863439,-71.1401998
42.33656624,-71.09823095
42.24326558,-71.13008635
42.32635727,-71.10627766
42.30599404,-71.12435172
42.37540921,-71.02340845
42.32421764,-71.08880501
42.29138123,-71.07434462
42.30028609,-71.10465427
42.30801336,-71.05833215
42.27284102,-71.14368335
42.27221061,-71.11040089
42.30222718,-71.08992241
42.28590369,-71.09622264
42.28513082,-71.06447615
42.38536518,-71.00313374
42.33185443,-71.10835158
42.38792503,-71.01701326
42.38261747,-71.03930347
42.35703421,-71.12624131
42.27643577,-71.08676536
42.38572691,-71.00415407
42.28774219,-71.10678133
42.31562133,-71.11700898
42.2788761,-71.11636503
42.38871471,-70.99892441
42.2790664,-71.11904031
42.36254002,-71.05505593
42.33191403,-71.06251921
42.3209191,-71.07761982
42.2526102,-71.11833242
42.2840838,-71.15686298
42.27251782,-71.13140826
42.32815996,-71.09698981
42.31956758,-71.09827276
42.32077009,-71.08162471
42.38258236,-71.03225492
42.39148927,-71.01305605
42.37985304,-71.02613715
42.34594474,-71.03981528
42.29943889,-71.08627622
42.3323035,-71.07267306
42.35703421,-71.12624131
42.2963022,-71.14879202
42.30599874,-71.11924283
42.29090327,-71.11095418
42.29919513,-71.10260707
42.32131623,-71.08567209
42.24557406,-71.12917168
42.33187194,-71.07179743
42.29995045,-71.11355122
42.29159716,-71.15738755
42.33600496,-71.07764139
42.32197678,-71.09153018
42.35256319,-71.14026606
42.28901078,-71.07407228
42.33362614,-71.07336417
42.33537017,-71.06483817
42.32868755,-71.11036244
42.2958315,-71.15676616
42.26922609,-71.17203001
42.32765789,-71.06759156
42.31219332,-71.04601734
42.27718396,-71.17222885
42.357944,-71.02326988
42.2581877,-71.135428
42.3536789,-71.05355525
42.28069451,-71.13720426
42.30680438,-71.08440349
42.33362614,-71.07336417
42.31956758,-71.09827276
42.35022269,-71.06517467
42.27976326,-71.06650709
42.31956758,-71.09827276
42.27606384,-71.09984797
42.27976326,-71.06650709
42.2833234,-71.06707657
42.30524352,-71.08090091
42.3129146,-71.08342176
42.35033464,-71.08470876
42.282039,-71.07125337
42.27729518,-71.12497499
42.30904121,-71.05809784
42.30158416,-71.08323752
42.33016632,-71.0602721
42.30806374,-71.06506719
42.34387644,-71.07181784
42.27270133,-71.09855995
42.36887784,-71.03975586
42.28742048,-71.13227208
42.35248093,-71.07525847
42.35365109,-71.07667559
42.28677173,-71.0954027
42.26923283,-71.10251052
42.28465054,-71.09143031
42.31462347,-71.06740647
42.29918466,-71.06429827
42.29009542,-71.0484215
42.29009542,-71.0484215
42.29180145,-71.07173252
42.35906381,-71.05548287
42.34044867,-71.14236578
42.3211287,-71.06133449
42.36113596,-71.0651251
42.25883732,-71.11790542
42.27094143,-71.11019911
42.27107347,-71.11003542
42.31867212,-71.05186712
42.33946316,-71.06413518
42.31149147,-71.05289404
42.39148927,-71.01305605
42.34663583,-71.06456486
42.23722567,-71.13190217
42.3853235,-71.00296435
42.35063818,-71.06151067
42.36686322,-71.05853915
42.3450999,-71.13980663
42.34811805,-71.08813477
42.29375537,-71.08936318
42.31362416,-71.08267032
42.35236981,-71.05814698
42.3313623,-71.0707174
42.286172,-71.042246
42.30037068,-71.05544914
42.30295997,-71.07821899
42.32291521,-71.10312863
42.28301604,-71.04463914
42.33645415,-71.0877282
42.2876482,-71.06377674
42.33818696,-71.15337531
42.36214208,-71.14225997
42.33826807,-71.10613267
42.29863416,-71.06063601
42.2616285,-71.12216976
42.30541245,-71.10854027
42.29569946,-71.09181951
42.33791057,-71.08296243
42.28484788,-71.04464286
42.28953628,-71.06531111
42.23969378,-71.13379119
42.30043577,-71.06010849
42.35900556,-71.05977585
42.36414367,-71.02485328
42.30682637,-71.07674697
42.368334,-71.12371934
42.26939887,-71.12084267
42.30127145,-71.07204196
42.29724155,-71.09049065
42.33646617,-71.0770222
42.33397695,-71.1053335
42.36221779,-71.06391508
42.35390876,-71.06214414
42.35275736,-71.16002872
42.33546434,-71.03334604
42.25455446,-71.12858451
42.36138522,-71.07120218
42.37823932,-71.06787135
42.32267903,-71.07068972
42.26996964,-71.09006027
42.28774219,-71.10678133
42.35995141,-71.12833453
42.35287099,-71.07870804
42.29284506,-71.09630125
42.33674851,-71.04395579
42.33319475,-71.07392471
42.35480989,-71.14995223
42.28001054,-71.15846019
42.32952951,-71.08615594
42.27597457,-71.13972975
42.33110052,-71.09746148
42.29491496,-71.07562958
42.33203914,-71.11208227
42.35828245,-71.15475829
42.34880344,-71.09715183
42.32073413,-71.05676416
42.31637212,-71.08284421
42.31948915,-71.0984071
42.33165495,-71.09610229
42.29696306,-71.07775831
42.38669724,-71.00684902
42.36111942,-71.06698376
42.36686322,-71.05853915
42.33646617,-71.0770222
42.34381478,-71.14296264
42.33203814,-71.07939319
42.33033608,-71.0698254
42.34918561,-71.09287478
42.33034262,-71.05825051
42.27668582,-71.06684956
42.34241534,-71.06572842
42.29823517,-71.05704215
42.28518466,-71.09690447
42.28775109,-71.0465736
42.28444069,-71.08459795
42.30217307,-71.08546665
42.35335511,-71.06423873
42.34985799,-71.0747963
42.38685726,-71.00635201
42.28203081,-71.08657579
42.3455484,-71.09436515
42.35063818,-71.06151067
42.32041315,-71.05310891
42.32629501,-71.09781129
42.27996665,-71.08860501
42.30308647,-71.11080613
42.34911384,-71.15342417
42.33126365,-71.04685855
42.2554844,-71.12637174
42.29256136,-71.04803708
42.29284216,-71.05066114
42.35113804,-71.06487515
42.34639965,-71.07551118
42.32815996,-71.09698981
42.3615822,-71.14524536
42.28720467,-71.12959344
42.33509803,-71.03540469
42.28570909,-71.12893882
42.27038023,-71.09948712
42.33540515,-71.08757123
42.35743783,-71.14831113
42.29990347,-71.07884934
42.25398027,-71.12437439
42.35953596,-71.05244277
42.28158104,-71.08701123
42.32963619,-71.08328311
42.32388798,-71.07549325
42.3259494,-71.08345013
42.30601871,-71.05878137
42.35294501,-71.071225
42.26666557,-71.14499782
42.29043769,-71.0487005
42.34635118,-71.04212712
42.37115433,-71.03901892
42.36670154,-71.06790197
42.31610131,-71.10358393
42.29732842,-71.11536725
42.33479658,-71.09502354
42.33251589,-71.07240979
42.30451865,-71.08472879
42.32076973,-71.07405388
42.31338542,-71.09505632
42.27882254,-71.06951916
42.29028756,-71.07227134
42.28183017,-71.0874462
42.33203814,-71.07939319
42.34597908,-71.06325283
42.26118827,-71.11321966
42.35269465,-71.07108853
42.36670154,-71.06790197
42.28728322,-71.15004458
42.27614184,-71.09362024
42.31898116,-71.07775588
42.29054607,-71.04359714
42.36118438,-71.06370982
42.36164055,-71.05292775
42.27376,-71.11996604
42.30545103,-71.08057209
42.30657719,-71.07709581
42.30545103,-71.08057209
42.33810292,-71.03786652
42.28768544,-71.13274936
42.29347917,-71.04756239
42.32006827,-71.05078786
42.27764881,-71.13775553
42.30149432,-71.0751176
42.31300106,-71.06650896
42.29490783,-71.08782042
42.260163,-71.15843138
42.32963619,-71.08328311
42.28814297,-71.08407154
42.35396853,-71.07792517
42.28913947,-71.14586137
42.37168749,-71.0632942
42.30468568,-71.07319807
42.35668421,-71.05151113
42.27182042,-71.07278494
42.29202608,-71.04765415
42.358281,-71.05557
42.33804003,-71.14747043
42.26662296,-71.11827039
42.35504303,-71.13389465
42.32142749,-71.05238117
42.30241197,-71.07158001
42.28507055,-71.12962233
42.35028254,-71.09162933
42.37015996,-71.03020119
42.32958423,-71.05744891
42.28000341,-71.08339868
42.35085807,-71.08948367
42.38358492,-71.07536138
42.27347941,-71.12943308
42.27789078,-71.12351056
42.38156935,-71.03928094
42.36567293,-71.06004598
42.26330693,-71.12564189
42.30795778,-71.11547671
42.34717492,-71.09549379
42.3116778,-71.04506572
42.34932402,-71.08015064
42.31152833,-71.04567092
42.33666489,-71.10880014
42.32049912,-71.06150817
42.33297523,-71.10131695
42.36096452,-71.11765003
42.23822886,-71.13566574
42.3313449,-71.0937764
42.27260165,-71.12013867
42.29051244,-71.16809959
42.2907233,-71.07579169
42.33986882,-71.09184915
42.30083142,-71.05937003
42.29664207,-71.04642313
42.35408208,-71.13619357
42.34719268,-71.09433127
42.29505259,-71.06167358
42.31401598,-71.08880217
42.35063818,-71.06151067
42.36838321,-71.1236793
42.30173951,-71.07192926
42.29864492,-71.07312494
42.28225299,-71.09223501
42.33384813,-71.10391101
42.33842094,-71.0820092
42.31689265,-71.09833569
42.2871416,-71.0788477
42.32774564,-71.08070868
42.33739375,-71.08386736
42.35417366,-71.05412021
42.30340674,-71.08526661
42.27895263,-71.05416601
42.36320588,-71.12975257
42.28457041,-71.08620295
42.31704208,-71.09465156
42.33712266,-71.10340416
42.31976555,-71.09840695
42.33413037,-71.07982392
42.260163,-71.15843138
42.32123668,-71.06537792
42.28988003,-71.06315312
42.29722832,-71.06103916
42.28550305,-71.11885928
42.28768807,-71.09386923
42.34887519,-71.0390051
42.35760022,-71.05639523
42.33852437,-71.09092689
42.35297719,-71.05618814
42.34175393,-71.14894925
42.35787922,-71.17296839
42.35212522,-71.0900865
42.36801565,-71.05697971
42.33655725,-71.057073
42.37073227,-71.06497215
42.35042323,-71.09200825
42.33610366,-71.15023329
42.28894875,-71.09455212
42.33804717,-71.08519922
42.30369908,-71.1181653
42.38261747,-71.03930347
42.33087817,-71.10713005
42.3496967,-71.06363647
42.34884951,-71.09032145
42.28293275,-71.11887148
42.32827784,-71.0922699
42.33354816,-71.06390915
42.34193602,-71.14592939
42.3356133,-71.10981315
42.34180943,-71.04731451
42.29252054,-71.06241423
42.36417786,-71.02485412
42.26474546,-71.09983043
42.33391068,-71.09059245
42.26809086,-71.13123766
42.35767421,-71.12031128
42.36534481,-71.02111878
42.30788192,-71.07655816
42.27119581,-71.09375331
42.27462269,-71.11653119
42.35122019,-71.09310822
42.30096109,-71.10606125
42.2820115,-71.05891534
42.38393194,-71.02265623
42.2963022,-71.14879202
42.3506587,-71.09017238
42.28381958,-71.11277097
42.38669724,-71.00684902
42.27989735,-71.04988646
42.35153128,-71.09004492
42.33354816,-71.06390915
42.29175733,-71.07717349
42.33816145,-71.03548938
42.28544327,-71.07116563
42.28465054,-71.09143031
42.31462347,-71.06740647
42.32271673,-71.09856513
42.28234796,-71.11293789
42.30987178,-71.09214709
42.3655588,-71.06123939
42.27649866,-71.10816077
42.3109929,-71.0528824
42.30087022,-71.0759547
42.3310707,-71.08272573
42.34375866,-71.03831912
42.27284102,-71.14368335
42.28234796,-71.11293789
42.25413381,-71.13875865
42.28427328,-71.06472021
42.27649176,-71.09256329
42.28041505,-71.08259084
42.3845684,-71.07347915
42.27815998,-71.07471663
42.27099784,-71.08513462
42.30758297,-71.07607488
42.36282864,-71.13803506
42.33120542,-71.0909714
42.33288414,-71.08105019
42.27936301,-71.04711631
42.35574527,-71.0589065
42.3338003,-71.10560756
42.29939566,-71.07365336
42.35063818,-71.06151067
42.34870556,-71.07757127
42.25581587,-71.12223197
42.30748317,-71.08023752
42.32238503,-71.0726732
42.25168672,-71.12545129
42.35115919,-71.09303825
42.35035875,-71.14785268
42.34695119,-71.09235824
42.28041505,-71.08259084
42.35727635,-71.1263441
42.37433478,-71.03951125
42.25834335,-71.12351142
42.36473201,-71.13541496
42.33362614,-71.07336417
42.32857146,-71.0858648
42.27865252,-71.0954056
42.35476573,-71.07495647
42.34987111,-71.0931335
42.34918561,-71.09287478
42.35208958,-71.0571555
42.2860128,-71.14663363
42.28041505,-71.08259084
42.29227318,-71.09325805
42.29823517,-71.05704215
42.32362526,-71.07616601
42.27614184,-71.09362024
42.28756409,-71.06519861
42.27038023,-71.09948712
42.34488571,-71.07019705
42.32131623,-71.08567209
42.2715107,-71.09967378
42.28387442,-71.11269177
42.31681579,-71.07807418
42.3231301,-71.05589147
42.28387442,-71.11269177
42.25556355,-71.14305687
42.34515352,-71.09562517
42.38607372,-71.01932193
42.33316345,-71.10990646
42.30046657,-71.11469418
42.35604619,-71.1313217
42.30414396,-71.08232421
42.33009074,-71.06961634
42.27555846,-71.13265123
42.28427328,-71.06472021
42.35324345,-71.13443781
42.33646617,-71.0770222
42.29700834,-71.13262758
42.34582414,-71.1512335
42.32377412,-71.05527614
42.29175733,-71.07717349
42.3741798,-71.03906239
42.27444006,-71.06747838
42.35504015,-71.06307789
42.31275447,-71.06466216
42.2974395,-71.13130028
42.33930344,-71.08032038
42.29573088,-71.11826091
42.34986073,-71.08638956
42.36414367,-71.02485328
42.38844526,-71.000408
42.29445087,-71.06763624
42.33254716,-71.0721242
42.26832121,-71.11130904
42.38711373,-71.00651448
42.26298007,-71.15524248
42.31887205,-71.05005761
42.33254716,-71.0721242
42.33371859,-71.05434862
42.33169814,-71.06798157
42.34139827,-71.10750875
42.39268628,-71.01226526
42.28014265,-71.08314594
42.33203814,-71.07939319
42.34184012,-71.0554975
42.28990901,-71.11821753
42.33192395,-71.09788688
42.34166216,-71.0804932
42.28446373,-71.04523753
42.26361714,-71.10271939
42.3310707,-71.08272573
42.33712266,-71.10340416
42.38358045,-71.01906461
42.33120542,-71.0909714
42.30101209,-71.11460329
42.36565616,-71.02556124
42.30954121,-71.08261257
42.3322328,-71.1116363
42.28191667,-71.08236731
42.34832392,-71.0763925
42.30958972,-71.0730188
42.3391526,-71.08052266
42.35727635,-71.1263441
42.35104088,-71.05736341
42.27867793,-71.08176612
42.30339472,-71.07854004
42.35797221,-71.0725222
42.28233549,-71.09960853
42.28996486,-71.06963353
42.301292,-71.0857354
42.33464128,-71.04744232
42.35974461,-71.05824521
42.32698122,-71.06197642
42.27021135,-71.09326493
42.33502316,-71.07506119
42.37713638,-71.03987693
42.31611742,-71.09833029
42.34804943,-71.07392367
42.32185486,-71.07233888
42.32963619,-71.08328311
42.28842371,-71.05860041
42.28774219,-71.10678133
42.29911394,-71.1140895
42.35258719,-71.05541814
42.33590261,-71.08297925
42.30060698,-71.07204711
42.27809666,-71.07243184
42.2788761,-71.11636503
42.35239978,-71.15444804
42.27993803,-71.1188733
42.36023894,-71.05712857
42.28769336,-71.08165711
42.35239978,-71.15444804
42.31833428,-71.11246547
42.27862804,-71.1191203
42.36165644,-71.06014737
42.34876451,-71.09672722
42.34594474,-71.03981528
42.29261729,-71.07745767
42.2788761,-71.11636503
42.33963599,-71.06929257
42.25558147,-71.12093835
42.35028254,-71.09162933
42.33233549,-71.07120018
42.35242762,-71.16290433
42.30828851,-71.08989079
42.31823516,-71.05164688
42.33446496,-71.07573629
42.35457415,-71.05226411
42.34890989,-71.08171887
42.31695502,-71.09716608
42.38231464,-71.07938675
42.31482615,-71.09925313
42.28814182,-71.13130307
42.29491496,-71.07562958
42.30340674,-71.08526661
42.38524254,-71.00279387
42.28736208,-71.1472475
42.39148927,-71.01305605
42.26085272,-71.11477372
42.31679562,-71.06561197
42.33731176,-71.10713679
42.29209433,-71.16491014
42.36499896,-71.12027872
42.31989675,-71.07616868
42.34404274,-71.06205809
42.30961608,-71.10439409
42.31368006,-71.09202321
42.35704268,-71.06558121
42.29024218,-71.07206634
42.36244321,-71.0572832
42.28141176,-71.06090306
42.2860962,-71.09604821
42.31729073,-71.1047371
42.38094576,-71.04024029
42.34688992,-71.08924584
42.32494159,-71.09839027
42.30954121,-71.08261257
42.30927218,-71.09891989
42.25817604,-71.13533132
42.34200675,-71.0572043
42.28323134,-71.11361999
42.34496255,-71.10089839
42.28167198,-71.06005326
42.34521532,-71.15301105
42.29939566,-71.07365336
42.34089707,-71.06339386
42.31621877,-71.04810046
42.31682457,-71.05123166
42.3505502,-71.09399322
42.30566601,-71.08085448
42.33946316,-71.06413518
42.38010194,-71.0332037
42.368334,-71.12371934
42.36649121,-71.06763019
42.30087022,-71.0759547
42.27284102,-71.14368335
42.24684933,-71.12833534
42.31801473,-71.06728439
42.38351545,-71.07186379
42.29278809,-71.12138398
42.32283112,-71.05230915
42.34977583,-71.14810559
42.35085807,-71.08948367
42.35808619,-71.05167113
42.25398027,-71.12437439
42.28768807,-71.09386923
42.30758055,-71.07581055
42.33506554,-71.07879088
42.26878486,-71.11295906
42.3331292,-71.07278742
42.37943624,-71.07105817
42.29511674,-71.08051092
42.32990054,-71.09112731
42.3084922,-71.09016311
42.30973527,-71.09180211
42.31417485,-71.11410225
42.31828377,-71.07782966
42.33169814,-71.06798157
42.31257873,-71.06440302
42.35668919,-71.05076314
42.32142749,-71.05238117
42.29189908,-71.09029656
42.30553728,-71.1084289
42.3284134,-71.07507668
42.28863534,-71.10796887
42.368334,-71.12371934
42.27871486,-71.11726588
42.30477135,-71.08331743
42.34895916,-71.07435168
42.35466205,-71.05463602
42.31661146,-71.10311323
42.30414396,-71.08232421
42.28614829,-71.0955104
42.38374926,-71.07677717
42.25588659,-71.1212909
42.28774219,-71.10678133
42.38374926,-71.07677717
42.37247067,-71.035794
42.31826112,-71.10126195
42.35149236,-71.06117021
42.30917973,-71.06259879
42.30143257,-71.05060308
42.36604751,-71.06025918
42.34759019,-71.09225224
42.31860418,-71.10995663
42.29426113,-71.13686825
42.32131623,-71.08567209
42.30223418,-71.05163668
42.27495396,-71.11628667
42.31369938,-71.07490091
42.28480599,-71.05708289
42.34481819,-71.0764402
42.35200174,-71.12400825
42.28945011,-71.08963295
42.31461443,-71.07882606
42.27284102,-71.14368335
42.28069502,-71.15816896
42.32862797,-71.08305917
42.357944,-71.02326988
42.30993409,-71.05999615
42.3361463,-71.07743576
42.32366749,-71.06019851
42.25328455,-71.12469229
42.32126464,-71.06708473
42.28611698,-71.09576013
42.2968682,-71.06701675
42.36368744,-71.05131776
42.32912063,-71.06258117
42.34752619,-71.04692313
42.30066608,-71.04917713
42.32522514,-71.07497121
42.27995243,-71.11651347
42.32144612,-71.05203015
42.34426918,-71.03888011
42.29810706,-71.06246102
42.36894706,-71.03986794
42.31867212,-71.05186712
42.32676533,-71.05848518
42.34230267,-71.04673744
42.3411312,-71.05631879
42.36376438,-71.12300193
42.36939371,-71.01986185
42.27988447,-71.13943392
42.31721466,-71.08987633
42.30491999,-71.07413463
42.34927876,-71.13719758
42.34558011,-71.13645584
42.29933771,-71.05813576
42.27897175,-71.15933672
42.34929907,-71.07689323
42.29175733,-71.07717349
42.31562133,-71.11700898
42.25261129,-71.13126254
42.32903277,-71.08604575
42.3843151,-71.02242256
42.31084304,-71.08156206
42.3176888,-71.06656962
42.30763876,-71.08902773
42.31162126,-71.05919157
42.36397609,-71.03029013
42.31152396,-71.0575397
42.37991338,-71.03577048
42.29681471,-71.07845975
42.3631198,-71.13163183
42.29609734,-71.08340223
42.33265751,-71.11099353
42.28894875,-71.09455212
42.32142749,-71.05238117
42.2930495,-71.08968102
42.32131086,-71.05497737
42.30340674,-71.08526661
42.32159754,-71.07224036
42.36244321,-71.0572832
42.270269,-71.09828193
42.38046025,-71.02436908
42.37351249,-71.03814002
42.33862575,-71.05706929
42.28651074,-71.04421336
42.30602595,-71.06495939
42.28361313,-71.04771769
42.32865524,-71.08396957
42.33656192,-71.06919385
42.3314219,-71.09437514
42.26772727,-71.17048339
42.32123668,-71.06537792
42.27816808,-71.09331419
42.24608524,-71.12896398
42.32669431,-71.0714753
42.28136684,-71.08975021
42.34681217,-71.10466424
42.33492814,-71.08845821
42.30640934,-71.05370945
42.30599874,-71.11924283
42.30658855,-71.06664138
42.33582269,-71.02505568
42.3657307,-71.06061003
42.26550643,-71.09963084
42.30654934,-71.08563795
42.28233549,-71.09960853
42.32031339,-71.07777367
42.36217021,-71.05646816
42.28427908,-71.09115027
42.34595928,-71.06128024
42.34402397,-71.07154618
42.35363318,-71.11717029
42.35028254,-71.09162933
42.35100633,-71.17261521
42.36431821,-71.05836716
42.28010135,-71.11884567
42.34151581,-71.06913078
42.30295997,-71.07821899
42.33595315,-71.08008211
42.3506774,-71.07011881
42.33254716,-71.0721242
42.3314219,-71.09437514
42.36646664,-71.06053184
42.30231032,-71.05051089
42.3289855,-71.09179615
42.31637212,-71.08284421
42.36113719,-71.05547816
42.32411698,-71.08287212
42.33616178,-71.08315148
42.35148956,-71.0755946
42.31655082,-71.09755621
42.31770741,-71.09642464
42.33422616,-71.10491325
42.33636298,-71.10148678
42.2980194,-71.13036002
42.3355773,-71.03992531
42.35906381,-71.05548287
42.33433705,-71.08202067
42.25307174,-71.12372941
42.28423939,-71.09136394
42.3136486,-71.06525907
42.28097487,-71.08523792
42.29261668,-71.04939636
42.28577195,-71.10420486
42.28651074,-71.04421336
42.34759019,-71.09225224
42.33860485,-71.06632202
42.32483366,-71.06517631
42.30636697,-71.0867498
42.2860962,-71.09604821
42.29558075,-71.08783075
42.2370047,-71.13114338
42.3559522,-71.07377919
42.30806436,-71.0833616
42.33169814,-71.06798157
42.36113581,-71.06696929
42.3161051,-71.05958602
42.30763876,-71.08902773
42.28547612,-71.09662845
42.31701874,-71.07804162
42.28600783,-71.14777968
42.3466462,-71.06027217
42.27831576,-71.08507303
42.36115209,-71.06429546
42.32763174,-71.07285112
42.33946316,-71.06413518
42.32143191,-71.10472384
42.3088919,-71.08305531
42.34595928,-71.06128024
42.329267,-71.0517
42.29490438,-71.09294055
42.34754011,-71.08025761
42.35190989,-71.11045284
42.35542451,-71.13092214
42.27247365,-71.06943276
42.33049612,-71.06125802
42.36244321,-71.0572832
42.36244024,-71.05855396
42.32147313,-71.11961831
42.30217307,-71.08546665
42.35190652,-71.06272382
42.27871486,-71.11726588
42.33930344,-71.08032038
42.26392618,-71.11781346
42.2752744,-71.07267927
42.27882254,-71.06951916
42.36318804,-71.13530793
42.3424035,-71.07456937
42.34952401,-71.07949284
42.35745719,-71.1234933
42.28429864,-71.09154343
42.35704619,-71.05133815
42.28048096,-71.0828714
42.32185486,-71.07233888
42.31703539,-71.10489438
42.3635522,-71.05899814
42.2657886,-71.11167935
42.35180073,-71.05590176
42.35957735,-71.06683566
42.28423939,-71.09136394
42.34956985,-71.04720138
42.31138549,-71.08113966
42.32377412,-71.05527614
42.26870338,-71.09361645
42.33223596,-71.11163153
42.32226572,-71.05858679
42.29546082,-71.08594827
42.34940513,-71.10651177
42.31506792,-71.07857949
42.38477718,-71.01260015
42.2747623,-71.1097616
42.38714426,-71.00809304
42.32037661,-71.05286538
42.33502316,-71.07506119
42.27689709,-71.13865115
42.33265088,-71.10048853
42.33604348,-71.09124946
42.38316825,-71.07676019
42.33764016,-71.09545525
42.34863439,-71.1401998
42.30232127,-71.10484969
42.30828851,-71.08989079
42.29722405,-71.1320869
42.32763174,-71.07285112
42.29825017,-71.10784307
42.2947325,-71.06177114
42.29183409,-71.07749465
42.27756035,-71.09809442
42.35098407,-71.11388909
42.28543802,-71.04107583
42.38778223,-71.01767869
42.3677122,-71.06221414
42.28701376,-71.09043615
42.35169993,-71.05359436
42.27780663,-71.10764775
42.34045463,-71.08894432
42.33158386,-71.09572237
42.28768807,-71.09386923
42.26410602,-71.11786931
42.34227691,-71.09915934
42.2852045,-71.11891205
42.33919194,-71.06551352
42.3042056,-71.06854849
42.32043142,-71.08171234
42.32010095,-71.07121324
42.34463986,-71.14031821
42.2787899,-71.12037497
42.29099247,-71.07458817
42.35033464,-71.08470876
42.29810706,-71.06246102
42.3078477,-71.08352135
42.37052953,-71.06101929
42.27862804,-71.1191203
42.27993803,-71.1188733
42.3635522,-71.05899814
42.2725085,-71.1190138
42.37586034,-71.03211552
42.29812323,-71.08704846
42.321578,-71.050869
42.35480989,-71.14995223
42.29373745,-71.14603304
42.34286785,-71.0542733
42.34145111,-71.08645584
42.28165052,-71.07111985
42.25253711,-71.11822157
42.3395996,-71.09056836
42.33492814,-71.08845821
42.33105632,-71.08089202
42.321578,-71.050869
42.34681618,-71.03770609
42.35703421,-71.12624131
42.34717348,-71.09434044
42.36730022,-71.05806215
42.29902396,-71.08144526
42.32630154,-71.09794298
42.33119415,-71.07481518
42.33346838,-71.08210942
42.32609961,-71.06627437
42.35885912,-71.05799112
42.38287803,-71.03930932
42.30460989,-71.10931643
42.31699811,-71.0593011
42.36405302,-71.1193158
42.29716987,-71.05706555
42.38104448,-71.02582317
42.32931426,-71.08247844
42.29603608,-71.15049435
42.30386651,-71.05430551
42.36216808,-71.06824568
42.34880344,-71.09715183
42.32206303,-71.08760584
42.39545913,-71.0098403
42.34159738,-71.08333416
42.36220468,-71.06698232
42.3105721,-71.06226515
42.32815996,-71.09698981
42.37497022,-71.03869109
42.36644645,-71.12552951
42.32494159,-71.09839027
42.28550306,-71.11876331
42.34811805,-71.08813477
42.2713322,-71.08155182
42.38403193,-70.99945811
42.30748504,-71.05823788
42.3314957,-71.03525143
42.34407144,-71.07735304
42.2907039,-71.07576982
42.3317722,-71.06844564
42.36153522,-71.05517214
42.28768807,-71.09386923
42.34171223,-71.05013146
42.34059438,-71.05145576
42.3455484,-71.09436515
42.347344,-71.04443
42.35092418,-71.11127128
42.33930344,-71.08032038
42.28115095,-71.13791922
42.3115827,-71.08764026
42.33595882,-71.10765439
42.28572599,-71.04248618
42.30009144,-71.07448634
42.34668827,-71.06489402
42.37590824,-71.07373219
42.3615822,-71.14524536
42.35015875,-71.0597332
42.28128553,-71.09794185
42.37351249,-71.03814002
42.33119415,-71.07481518
42.27037797,-71.09967689
42.2934181,-71.13049082
42.36758452,-71.0588951
42.30167139,-71.06424565
42.31061043,-71.08324764
42.36244024,-71.05855396
42.34157584,-71.0848259
42.35066154,-71.12845893
42.373355,-71.054103
42.31334212,-71.12224331
42.35326883,-71.06252534
42.28774219,-71.10678133
42.25084601,-71.13902436
42.31695502,-71.09716608
42.25496909,-71.12023415
42.37868685,-71.03493841
42.28346663,-71.08924667
42.35466205,-71.05463602
42.36749107,-71.05774053
42.30344978,-71.0715395
42.34635118,-71.04212712
42.28582449,-71.06405833
42.27996041,-71.07018216
42.35363318,-71.11717029
42.35743783,-71.14831113
42.2888164,-71.11802697
42.31867207,-71.0982559
42.27897025,-71.07501978
42.33791057,-71.08296243
42.34833087,-71.09908376
42.36739798,-71.05900671
42.34832392,-71.0763925
42.28398977,-71.04639649
42.28292876,-71.05342065
42.27079491,-71.08599184
42.30538115,-71.08527061
42.30491999,-71.07413463
42.35704619,-71.05133815
42.28747332,-71.17159107
42.34437104,-71.09852187
42.2996605,-71.04512415
42.350398,-71.10910637
42.33993364,-71.16612035
42.2668928,-71.1032313
42.3840468,-71.07425515
42.36478,-71.019229
42.33084048,-71.08297054
42.29043769,-71.0487005
42.34862589,-71.0753823
42.29373745,-71.14603304
42.32049912,-71.06150817
42.28158104,-71.08701123
42.29379679,-71.12029665
42.32494159,-71.09839027
42.33230076,-71.09931276
42.31988884,-71.07776346
42.26789082,-71.15269263
42.31875963,-71.08157839
42.33915175,-71.11038583
42.32963619,-71.08328311
42.26960015,-71.09692353
42.31802504,-71.06735707
42.33691818,-71.07871205
42.28123062,-71.13807162
42.32756718,-71.06915596
42.32577262,-71.08884271
42.36431821,-71.05836716
42.33575132,-71.02922128
42.3325155,-71.07866921
42.35893829,-71.05623533
42.33295016,-71.09239923
42.29225203,-71.05019908
42.28629559,-71.04371897
42.33444516,-71.08939822
42.27156064,-71.07721452
42.29700834,-71.13262758
42.27085762,-71.10242538
42.33254716,-71.0721242
42.37671107,-71.03984557
42.30923179,-71.07388959
42.33946316,-71.06413518
42.26890016,-71.09361826
42.32609961,-71.06627437
42.31867212,-71.05186712
42.29299034,-71.09455097
42.34718689,-71.09854501
42.30799748,-71.06261035
42.3581862,-71.05189515
42.30390179,-71.08282988
42.3615822,-71.14524536
42.35698093,-71.13294254
42.28768807,-71.09386923
42.30715805,-71.06826875
42.30825705,-71.08127948
42.25632,-71.14633
42.31359137,-71.1004835
42.31262126,-71.06449628
42.29949135,-71.06477746
42.33553916,-71.15039335
42.32032387,-71.06193745
42.38003075,-71.02699867
42.38259828,-71.03626287
42.33354888,-71.03531861
42.34155952,-71.05705601
42.29664207,-71.04642313
